"","EmployeeID","EnvironmentSatisfaction","JobSatisfaction","WorkLifeBalance","JobInvolvement","PerformanceRating","Age","Attrition","BusinessTravel","Department","DistanceFromHome","Education","EducationField","EmployeeCount","Gender","JobLevel","JobRole","MaritalStatus","MonthlyIncome","NumCompaniesWorked","Over18","PercentSalaryHike","StandardHours","StockOptionLevel","TotalWorkingYears","TrainingTimesLastYear","YearsAtCompany","YearsSinceLastPromotion","YearsWithCurrManager"
"3571",3571,3,4,2,2,4,35,"No","Non-Travel","Research & Development",1,1,"Life Sciences",1,"Male",2,"Sales Executive","Married",136100,4,"Y",22,8,2,16,4,13,4,12
"3572",3572,1,1,2,3,4,27,"No","Travel_Rarely","Research & Development",7,3,"Life Sciences",1,"Male",3,"Manufacturing Director","Married",34080,1,"Y",24,8,0,9,2,9,6,8
"3573",3573,4,3,1,2,3,54,"No","Travel_Frequently","Research & Development",9,2,"Medical",1,"Male",2,"Sales Representative","Divorced",29830,7,"Y",14,8,1,33,2,5,1,4
"3574",3574,1,4,3,3,4,44,"No","Travel_Rarely","Human Resources",4,4,"Life Sciences",1,"Male",5,"Laboratory Technician","Married",76320,1,"Y",21,8,0,10,3,10,7,7
"3575",3575,1,2,4,3,3,19,"Yes","Non-Travel","Sales",2,2,"Other",1,"Male",3,"Healthcare Representative","Single",98240,1,"Y",18,8,0,1,2,1,0,0
"3576",3576,1,4,3,3,4,29,"No","Travel_Rarely","Research & Development",19,4,"Life Sciences",1,"Male",1,"Manufacturing Director","Divorced",99500,1,"Y",20,8,0,3,3,3,1,2
"3577",3577,4,4,3,3,3,54,"No","Travel_Rarely","Research & Development",9,4,"Life Sciences",1,"Male",2,"Sales Executive","Married",20930,3,"Y",19,8,0,36,2,10,0,9
"3578",3578,3,1,2,3,3,31,"No","Travel_Rarely","Research & Development",21,3,"Life Sciences",1,"Male",2,"Laboratory Technician","Married",99800,1,"Y",12,8,0,6,1,6,0,1
"3579",3579,3,1,3,4,3,31,"No","Travel_Rarely","Sales",24,1,"Marketing",1,"Female",1,"Sales Executive","Single",38940,1,"Y",12,8,0,10,3,10,1,8
"3580",3580,3,4,3,3,3,59,"No","Travel_Rarely","Research & Development",3,4,"Technical Degree",1,"Male",1,"Research Scientist","Single",40510,5,"Y",16,8,3,13,3,6,0,5
"3581",3581,3,4,3,3,3,43,"No","Travel_Rarely","Research & Development",11,2,"Life Sciences",1,"Male",3,"Laboratory Technician","Married",168350,3,"Y",17,8,1,25,3,8,0,7
"3582",3582,1,3,4,2,3,49,"No","Travel_Rarely","Sales",14,4,"Life Sciences",1,"Male",2,"Research Scientist","Married",62300,2,"Y",14,8,0,23,2,1,0,0
"3583",3583,3,2,2,3,3,36,"No","Travel_Frequently","Sales",5,2,"Marketing",1,"Female",1,"Laboratory Technician","Married",47170,1,"Y",19,8,1,12,3,11,0,7
"3584",3584,4,2,2,4,3,48,"No","Travel_Rarely","Research & Development",1,4,"Life Sciences",1,"Female",2,"Laboratory Technician","Single",132370,5,"Y",13,8,1,7,2,1,0,0
"3585",3585,1,3,3,3,3,27,"No","Travel_Rarely","Research & Development",6,4,"Life Sciences",1,"Male",2,"Laboratory Technician","Divorced",37550,1,"Y",19,8,0,5,2,5,0,3
"3586",3586,3,4,3,3,3,29,"No","Travel_Rarely","Sales",17,4,"Medical",1,"Male",1,"Laboratory Technician","Divorced",65820,1,"Y",19,8,1,6,3,6,1,0
"3587",3587,4,4,4,3,3,48,"No","Travel_Rarely","Sales",1,1,"Marketing",1,"Male",2,"Manufacturing Director","Single",74060,6,"Y",14,8,2,25,2,1,0,0
"3588",3588,4,4,2,3,3,29,"No","Travel_Rarely","Research & Development",3,3,"Technical Degree",1,"Female",2,"Healthcare Representative","Divorced",48050,3,"Y",16,8,1,9,2,7,1,7
"3589",3589,3,3,2,3,3,34,"No","Travel_Rarely","Sales",9,4,"Medical",1,"Female",2,"Laboratory Technician","Married",27410,0,"Y",15,8,1,2,3,1,0,0
"3590",3590,2,2,3,3,3,44,"No","Travel_Rarely","Research & Development",4,3,"Life Sciences",1,"Female",1,"Laboratory Technician","Married",42620,7,"Y",18,8,0,26,2,22,3,10
"3591",3591,4,3,3,4,3,33,"No","Travel_Rarely","Research & Development",8,2,"Life Sciences",1,"Female",2,"Research Scientist","Divorced",161840,0,"Y",13,8,1,10,2,9,0,8
"3592",3592,2,4,3,3,4,19,"No","Travel_Rarely","Sales",2,4,"Marketing",1,"Male",3,"Laboratory Technician","Single",115570,1,"Y",22,8,0,1,0,1,0,1
"3593",3593,4,3,3,3,3,23,"No","Travel_Rarely","Sales",2,3,"Medical",1,"Male",3,"Laboratory Technician","Married",18780,1,"Y",13,8,1,1,2,1,0,1
"3594",3594,3,4,3,3,3,25,"Yes","Travel_Frequently","Research & Development",1,1,"Life Sciences",1,"Male",1,"Manufacturing Director","Single",109320,1,"Y",11,8,1,1,3,1,1,0
"3595",3595,3,4,2,3,3,26,"No","Travel_Rarely","Human Resources",9,3,"Life Sciences",1,"Male",2,"Research Scientist","Single",68110,1,"Y",11,8,1,8,4,8,2,2
"3596",3596,1,2,3,3,3,45,"Yes","Travel_Rarely","Human Resources",12,3,"Human Resources",1,"Male",2,"Laboratory Technician","Single",43060,2,"Y",11,8,2,26,3,24,1,11
"3597",3597,4,2,3,4,4,55,"No","Non-Travel","Research & Development",27,3,"Life Sciences",1,"Female",2,"Manager","Divorced",48590,1,"Y",24,8,1,34,3,33,15,0
"3598",3598,1,3,1,3,3,21,"Yes","Travel_Frequently","Research & Development",20,2,"Medical",1,"Female",4,"Research Scientist","Single",53370,1,"Y",14,8,1,2,2,2,2,2
"3599",3599,4,2,3,1,3,46,"No","Travel_Rarely","Research & Development",1,4,"Life Sciences",1,"Male",1,"Manufacturing Director","Married",23400,2,"Y",13,8,1,26,2,11,0,8
"3600",3600,3,1,3,2,3,34,"No","Travel_Rarely","Sales",13,4,"Medical",1,"Male",3,"Sales Representative","Single",74910,0,"Y",14,8,1,4,3,3,0,2
"3601",3601,4,2,2,3,3,51,"No","Travel_Frequently","Research & Development",14,3,"Life Sciences",1,"Male",2,"Research Director","Divorced",105270,4,"Y",14,8,0,31,3,29,11,10
"3602",3602,4,4,2,3,4,59,"No","Travel_Rarely","Research & Development",4,2,"Life Sciences",1,"Male",2,"Research Scientist","Single",165950,6,"Y",21,8,1,25,2,9,5,4
"3603",3603,3,2,4,3,3,34,"No","Travel_Frequently","Sales",14,4,"Medical",1,"Female",3,"Research Scientist","Divorced",88340,4,"Y",13,8,1,15,1,11,5,10
"3604",3604,4,3,2,3,3,28,"No","Travel_Frequently","Research & Development",2,3,"Other",1,"Female",1,"Manager","Single",55770,0,"Y",19,8,0,5,3,4,0,2
"3605",3605,3,1,2,1,3,44,"No","Travel_Rarely","Research & Development",3,4,"Life Sciences",1,"Male",2,"Research Scientist","Divorced",47070,1,"Y",17,8,0,26,4,25,14,13
"3606",3606,3,2,4,3,3,34,"No","Travel_Frequently","Sales",1,3,"Life Sciences",1,"Male",2,"Sales Executive","Married",24000,4,"Y",18,8,1,14,3,10,1,8
"3607",3607,3,3,3,3,3,35,"No","Travel_Rarely","Research & Development",9,3,"Life Sciences",1,"Male",4,"Healthcare Representative","Married",98240,0,"Y",19,8,0,4,2,3,2,2
"3608",3608,2,2,3,3,3,42,"No","Travel_Rarely","Research & Development",23,4,"Life Sciences",1,"Female",1,"Manager","Married",64470,6,"Y",13,8,0,18,3,1,0,0
"3609",3609,4,4,4,4,3,43,"No","Travel_Rarely","Research & Development",7,2,"Medical",1,"Female",1,"Laboratory Technician","Single",195020,3,"Y",18,8,2,23,3,21,15,17
"3610",3610,3,2,3,2,4,36,"No","Travel_Rarely","Research & Development",2,4,"Medical",1,"Male",1,"Healthcare Representative","Single",27250,9,"Y",21,8,1,18,4,16,5,12
"3611",3611,1,4,3,3,3,44,"Yes","Travel_Rarely","Research & Development",21,4,"Life Sciences",1,"Female",2,"Laboratory Technician","Married",62720,1,"Y",19,8,1,10,3,10,0,5
"3612",3612,4,4,3,3,3,28,"No","Travel_Frequently","Research & Development",2,3,"Life Sciences",1,"Female",2,"Sales Representative","Married",21270,1,"Y",14,8,0,2,3,2,2,2
"3613",3613,2,3,2,3,3,51,"No","Travel_Frequently","Sales",21,4,"Medical",1,"Male",2,"Research Scientist","Single",182000,0,"Y",17,8,0,8,3,7,7,7
"3614",3614,3,3,3,3,3,30,"No","Non-Travel","Research & Development",2,4,"Other",1,"Male",1,"Research Scientist","Single",20960,7,"Y",11,8,3,10,2,8,1,7
"3615",3615,2,3,3,3,3,29,"Yes","Travel_Rarely","Research & Development",29,4,"Technical Degree",1,"Female",1,"Sales Representative","Divorced",28860,3,"Y",13,8,0,10,4,7,7,7
"3616",3616,4,1,2,3,3,28,"No","Travel_Rarely","Sales",1,4,"Life Sciences",1,"Female",2,"Sales Representative","Single",20330,2,"Y",15,8,1,5,5,3,1,2
"3617",3617,4,2,2,3,4,25,"No","Travel_Rarely","Research & Development",18,2,"Life Sciences",1,"Male",1,"Research Scientist","Single",36220,1,"Y",25,8,0,2,0,2,2,1
"3618",3618,3,4,4,3,3,32,"No","Travel_Rarely","Research & Development",10,4,"Other",1,"Female",1,"Sales Executive","Married",42330,1,"Y",11,8,0,10,5,10,0,8
"3619",3619,2,2,3,3,3,45,"No","Travel_Frequently","Research & Development",19,3,"Medical",1,"Male",3,"Laboratory Technician","Single",36810,3,"Y",17,8,1,22,2,0,0,0
"3620",3620,3,2,3,3,3,39,"No","Travel_Rarely","Sales",29,1,"Marketing",1,"Female",1,"Laboratory Technician","Divorced",54600,6,"Y",13,8,2,21,3,19,15,2
"3621",3621,1,3,3,1,3,58,"No","Travel_Rarely","Research & Development",27,3,"Other",1,"Male",2,"Laboratory Technician","Divorced",21870,1,"Y",18,8,1,2,1,2,2,2
"3622",3622,4,3,3,3,3,32,"Yes","Travel_Rarely","Research & Development",5,3,"Technical Degree",1,"Female",1,"Sales Executive","Married",96020,1,"Y",13,8,1,10,3,10,1,1
"3623",3623,3,1,3,2,4,39,"Yes","Travel_Rarely","Research & Development",18,2,"Life Sciences",1,"Male",2,"Laboratory Technician","Single",28360,0,"Y",20,8,0,6,3,5,0,3
"3624",3624,1,4,3,4,3,30,"No","Travel_Rarely","Sales",9,1,"Marketing",1,"Male",4,"Research Director","Married",40890,0,"Y",18,8,0,10,2,9,6,7
"3625",3625,4,3,3,2,3,36,"No","Travel_Rarely","Sales",1,3,"Marketing",1,"Male",2,"Sales Executive","Married",166270,3,"Y",12,8,0,10,5,7,1,7
"3626",3626,4,1,4,2,3,46,"No","Travel_Rarely","Sales",4,3,"Medical",1,"Male",1,"Research Scientist","Single",26190,6,"Y",12,8,1,10,3,7,5,7
"3627",3627,3,4,3,2,3,28,"No","Non-Travel","Research & Development",1,3,"Medical",1,"Male",5,"Sales Executive","Married",56790,0,"Y",13,8,0,10,2,9,7,5
"3628",3628,4,1,3,2,4,50,"No","Travel_Rarely","Research & Development",20,2,"Medical",1,"Female",5,"Laboratory Technician","Married",154020,4,"Y",21,8,0,25,3,3,1,2
"3629",3629,4,2,3,2,3,40,"Yes","Travel_Rarely","Sales",8,1,"Other",1,"Male",1,"Laboratory Technician","Single",59850,2,"Y",13,8,3,9,1,5,1,0
"3630",3630,2,2,2,3,3,52,"Yes","Travel_Rarely","Research & Development",3,2,"Technical Degree",1,"Male",3,"Laboratory Technician","Single",25790,9,"Y",19,8,1,10,1,8,7,7
"3631",3631,2,1,3,2,3,30,"No","Travel_Rarely","Research & Development",6,4,"Medical",1,"Female",1,"Sales Executive","Married",30410,1,"Y",11,8,1,9,2,9,0,8
"3632",3632,1,3,3,3,3,39,"No","Travel_Rarely","Research & Development",26,1,"Medical",1,"Male",2,"Healthcare Representative","Single",34470,0,"Y",14,8,0,9,5,8,1,7
"3633",3633,4,3,2,2,3,31,"No","Non-Travel","Research & Development",1,2,"Medical",1,"Male",1,"Sales Executive","Divorced",195130,1,"Y",12,8,1,10,1,10,9,6
"3634",3634,3,2,3,3,3,41,"No","Non-Travel","Sales",6,3,"Life Sciences",1,"Female",1,"Research Director","Single",27730,1,"Y",11,8,0,19,3,19,11,9
"3635",3635,4,2,4,3,3,31,"Yes","Travel_Frequently","Research & Development",3,1,"Life Sciences",1,"Male",1,"Sales Executive","Single",71040,1,"Y",14,8,1,3,3,3,2,2
"3636",3636,1,1,4,3,3,44,"Yes","Travel_Rarely","Sales",5,3,"Life Sciences",1,"Male",1,"Laboratory Technician","Married",63220,4,"Y",11,8,1,10,2,3,1,2
"3637",3637,3,3,2,2,3,42,"No","Non-Travel","Research & Development",4,3,"Life Sciences",1,"Male",2,"Laboratory Technician","Married",20830,0,"Y",12,8,2,21,3,20,2,10
"3638",3638,4,3,3,3,3,55,"No","Travel_Rarely","Sales",11,3,"Technical Degree",1,"Male",2,"Manufacturing Director","Married",83810,4,"Y",15,8,1,23,3,19,9,11
"3639",3639,4,2,3,3,3,56,"No","Travel_Rarely","Sales",3,2,"Medical",1,"Female",3,"Manufacturing Director","Single",26910,6,"Y",16,8,1,36,6,7,7,7
"3640",3640,3,3,3,3,3,40,"No","Non-Travel","Research & Development",1,1,"Life Sciences",1,"Male",1,"Laboratory Technician","Divorced",42860,9,"Y",15,8,0,6,6,4,0,0
"3641",3641,4,4,2,3,4,34,"No","Travel_Rarely","Research & Development",3,2,"Technical Degree",1,"Male",2,"Research Director","Divorced",26590,0,"Y",24,8,3,10,2,9,1,6
"3642",3642,3,4,3,2,3,40,"No","Travel_Rarely","Sales",4,3,"Medical",1,"Male",2,"Sales Executive","Single",94340,1,"Y",13,8,1,9,3,9,8,8
"3643",3643,3,1,3,2,3,41,"No","Travel_Frequently","Sales",1,4,"Other",1,"Female",2,"Healthcare Representative","Divorced",55610,0,"Y",11,8,0,10,2,9,1,7
"3644",3644,3,3,3,2,3,35,"No","Travel_Frequently","Sales",1,2,"Technical Degree",1,"Male",2,"Manager","Single",66460,1,"Y",13,8,1,9,2,9,1,1
"3645",3645,3,2,3,3,3,51,"No","Travel_Rarely","Sales",18,2,"Life Sciences",1,"Male",4,"Manufacturing Director","Divorced",77250,1,"Y",13,8,1,33,2,33,0,10
"3646",3646,2,1,3,2,3,38,"No","Travel_Rarely","Sales",2,4,"Life Sciences",1,"Female",1,"Research Scientist","Divorced",107250,3,"Y",18,8,0,11,5,7,1,7
"3647",3647,3,1,4,4,3,34,"No","Travel_Rarely","Sales",4,3,"Life Sciences",1,"Male",2,"Research Scientist","Single",88470,1,"Y",16,8,0,10,3,10,9,6
"3648",3648,4,4,2,3,3,25,"No","Travel_Rarely","Research & Development",6,2,"Medical",1,"Female",4,"Research Scientist","Married",20450,3,"Y",19,8,0,7,3,3,1,2
"3649",3649,3,1,2,4,3,58,"Yes","Travel_Rarely","Sales",1,4,"Technical Degree",1,"Male",2,"Sales Executive","Married",10090,7,"Y",13,8,2,31,3,10,5,9
"3650",3650,2,2,3,1,4,40,"No","Travel_Rarely","Research & Development",14,4,"Medical",1,"Female",1,"Research Scientist","Married",33480,3,"Y",22,8,0,7,2,4,0,3
"3651",3651,1,1,2,3,3,36,"No","Travel_Frequently","Sales",16,2,"Life Sciences",1,"Male",1,"Research Scientist","Married",12810,2,"Y",11,8,0,17,2,15,6,13
"3652",3652,4,4,3,2,4,48,"No","Travel_Rarely","Research & Development",2,1,"Life Sciences",1,"Male",2,"Research Scientist","Single",28190,1,"Y",20,8,0,11,2,10,0,8
"3653",3653,3,4,3,3,3,27,"No","Travel_Rarely","Research & Development",2,3,"Life Sciences",1,"Female",2,"Laboratory Technician","Married",48510,8,"Y",18,8,0,5,2,1,0,0
"3654",3654,4,2,2,3,3,51,"No","Travel_Rarely","Research & Development",4,1,"Medical",1,"Female",3,"Manufacturing Director","Single",40280,3,"Y",14,8,0,29,3,5,0,3
"3655",3655,4,4,NA,3,4,18,"No","Non-Travel","Research & Development",1,4,"Medical",1,"Male",2,"Sales Executive","Single",27200,1,"Y",22,8,1,0,2,0,0,0
"3656",3656,4,4,3,2,3,35,"No","Travel_Rarely","Research & Development",1,4,"Other",1,"Female",2,"Research Director","Married",81200,0,"Y",13,8,0,10,2,9,0,0
"3657",3657,4,4,3,4,3,27,"No","Travel_Frequently","Research & Development",26,4,"Medical",1,"Female",1,"Research Director","Single",46470,3,"Y",17,8,0,8,3,6,0,0
"3658",3658,1,3,2,4,3,55,"Yes","Travel_Rarely","Research & Development",19,3,"Technical Degree",1,"Male",1,"Human Resources","Single",46800,6,"Y",14,8,3,24,0,19,3,8
"3659",3659,4,2,3,3,3,56,"No","Travel_Rarely","Research & Development",24,4,"Life Sciences",1,"Male",2,"Laboratory Technician","Married",32210,4,"Y",15,8,2,33,2,19,15,9
"3660",3660,1,3,3,3,3,34,"No","Non-Travel","Sales",1,2,"Life Sciences",1,"Male",2,"Research Scientist","Divorced",86210,1,"Y",17,8,1,5,1,5,0,0
"3661",3661,2,3,3,2,3,40,"No","Travel_Rarely","Research & Development",3,3,"Life Sciences",1,"Male",2,"Sales Executive","Divorced",45770,5,"Y",11,8,1,15,3,12,11,8
"3662",3662,2,3,3,4,3,34,"No","Travel_Rarely","Research & Development",5,3,"Life Sciences",1,"Male",1,"Research Scientist","Married",45530,4,"Y",18,8,1,10,2,8,7,7
"3663",3663,3,4,4,1,3,31,"Yes","Travel_Frequently","Research & Development",2,2,"Medical",1,"Female",2,"Manufacturing Director","Single",53960,7,"Y",17,8,1,3,2,1,0,0
"3664",3664,4,3,2,3,3,35,"Yes","Travel_Frequently","Research & Development",1,2,"Medical",1,"Male",1,"Manufacturing Director","Married",67960,0,"Y",13,8,0,5,2,4,3,2
"3665",3665,4,3,3,2,3,38,"No","Travel_Frequently","Research & Development",7,3,"Medical",1,"Female",2,"Sales Representative","Divorced",76250,1,"Y",15,8,0,4,2,4,0,3
"3666",3666,3,4,4,3,4,34,"No","Travel_Rarely","Research & Development",10,4,"Other",1,"Female",2,"Laboratory Technician","Single",74120,1,"Y",24,8,0,14,4,14,4,11
"3667",3667,3,1,3,3,3,28,"No","Travel_Rarely","Research & Development",2,3,"Life Sciences",1,"Female",2,"Healthcare Representative","Married",111590,1,"Y",12,8,0,5,2,5,0,4
"3668",3668,4,3,2,2,3,31,"Yes","Travel_Rarely","Research & Development",15,2,"Life Sciences",1,"Male",2,"Sales Executive","Married",49600,1,"Y",15,8,0,10,3,10,6,7
"3669",3669,1,4,4,3,3,39,"No","Travel_Rarely","Research & Development",17,4,"Technical Degree",1,"Female",2,"Healthcare Representative","Married",104750,3,"Y",11,8,1,8,3,5,1,4
"3670",3670,2,2,3,2,3,51,"No","Travel_Frequently","Research & Development",20,3,"Medical",1,"Male",2,"Sales Executive","Married",148140,2,"Y",11,8,1,14,2,4,3,2
"3671",3671,4,4,2,3,3,41,"No","Travel_Frequently","Research & Development",1,3,"Life Sciences",1,"Male",4,"Sales Executive","Divorced",191410,3,"Y",12,8,1,12,2,6,3,3
"3672",3672,3,3,3,4,3,37,"No","Travel_Rarely","Research & Development",2,2,"Medical",1,"Female",1,"Healthcare Representative","Married",54050,7,"Y",15,8,0,8,3,6,1,3
"3673",3673,2,4,4,3,3,33,"No","Travel_Frequently","Research & Development",2,3,"Medical",1,"Female",1,"Sales Executive","Married",87930,6,"Y",17,8,0,8,2,5,1,2
"3674",3674,3,2,2,3,3,32,"No","Travel_Rarely","Research & Development",1,4,"Medical",1,"Male",5,"Research Director","Married",191890,0,"Y",12,8,1,4,3,3,1,2
"3675",3675,3,3,3,3,3,39,"No","Non-Travel","Research & Development",29,2,"Life Sciences",1,"Male",2,"Sales Executive","Married",38750,3,"Y",15,8,0,13,3,6,0,5
"3676",3676,1,3,2,2,3,25,"No","Travel_Rarely","Research & Development",7,4,"Life Sciences",1,"Male",1,"Sales Executive","Married",22160,2,"Y",13,8,3,6,2,3,1,2
"3677",3677,4,3,2,3,3,52,"No","Travel_Frequently","Research & Development",2,1,"Life Sciences",1,"Male",2,"Sales Executive","Married",117130,2,"Y",14,8,0,24,2,5,0,2
"3678",3678,1,3,1,3,3,43,"No","Travel_Rarely","Research & Development",2,2,"Medical",1,"Male",1,"Laboratory Technician","Single",78610,1,"Y",14,8,2,20,1,20,1,8
"3679",3679,4,4,3,3,3,27,"No","Travel_Rarely","Research & Development",2,4,"Life Sciences",1,"Male",1,"Human Resources","Married",37080,1,"Y",16,8,2,6,2,6,4,4
"3680",3680,4,3,3,4,3,27,"Yes","Travel_Rarely","Research & Development",2,5,"Life Sciences",1,"Female",1,"Research Scientist","Single",137700,1,"Y",18,8,1,8,3,8,7,7
"3681",3681,1,4,3,3,4,26,"No","Travel_Rarely","Research & Development",2,2,"Other",1,"Male",3,"Laboratory Technician","Single",53040,0,"Y",20,8,1,5,2,4,1,1
"3682",3682,NA,1,3,3,3,42,"No","Travel_Rarely","Sales",23,3,"Marketing",1,"Female",3,"Research Scientist","Married",26420,0,"Y",13,8,1,21,3,20,0,9
"3683",3683,3,1,1,3,3,52,"No","Travel_Rarely","Research & Development",5,2,"Life Sciences",1,"Female",1,"Healthcare Representative","Married",27590,9,"Y",18,8,1,12,6,5,0,4
"3684",3684,1,3,3,3,3,37,"No","Travel_Rarely","Research & Development",20,5,"Life Sciences",1,"Male",2,"Manager","Single",68040,4,"Y",13,8,1,8,1,3,0,2
"3685",3685,3,4,3,3,3,35,"No","Travel_Frequently","Research & Development",6,4,"Medical",1,"Female",2,"Research Director","Single",61420,2,"Y",15,8,1,10,2,2,2,2
"3686",3686,1,4,2,1,3,25,"No","Travel_Rarely","Research & Development",1,4,"Medical",1,"Male",2,"Sales Executive","Married",25000,4,"Y",14,8,2,7,2,3,0,2
"3687",3687,3,1,3,2,4,26,"No","Travel_Rarely","Research & Development",29,4,"Life Sciences",1,"Male",1,"Research Scientist","Single",63890,0,"Y",22,8,0,8,2,7,0,7
"3688",3688,2,1,2,2,3,29,"No","Travel_Rarely","Sales",9,3,"Life Sciences",1,"Male",1,"Laboratory Technician","Single",111030,1,"Y",12,8,0,10,5,10,0,9
"3689",3689,1,1,3,3,3,49,"Yes","Travel_Frequently","Sales",6,5,"Medical",1,"Female",2,"Healthcare Representative","Single",23420,3,"Y",18,8,0,20,2,4,1,3
"3690",3690,3,4,3,3,3,29,"Yes","Travel_Frequently","Sales",3,2,"Marketing",1,"Female",2,"Laboratory Technician","Single",68110,0,"Y",15,8,1,9,2,8,7,7
"3691",3691,4,4,2,2,3,54,"No","Travel_Rarely","Sales",1,3,"Medical",1,"Female",2,"Manager","Single",22970,6,"Y",18,8,2,29,2,20,12,7
"3692",3692,4,1,3,3,3,58,"No","Travel_Rarely","Sales",22,3,"Life Sciences",1,"Female",2,"Laboratory Technician","Married",24500,3,"Y",12,8,1,32,2,9,1,5
"3693",3693,2,4,4,3,3,55,"No","Travel_Rarely","Research & Development",7,3,"Life Sciences",1,"Female",3,"Research Scientist","Divorced",50930,2,"Y",16,8,1,31,3,7,0,0
"3694",3694,1,2,3,3,3,36,"No","Travel_Rarely","Research & Development",1,3,"Medical",1,"Male",2,"Sales Executive","Single",53090,3,"Y",13,8,0,15,5,5,0,1
"3695",3695,2,3,3,3,3,31,"Yes","Travel_Frequently","Sales",4,3,"Life Sciences",1,"Male",2,"Manager","Single",30570,1,"Y",19,8,0,1,3,1,0,0
"3696",3696,4,1,3,3,3,30,"No","Travel_Rarely","Sales",3,3,"Life Sciences",1,"Male",3,"Sales Executive","Divorced",51210,7,"Y",13,8,0,8,4,3,0,2
"3697",3697,1,2,4,3,3,31,"No","Travel_Rarely","Research & Development",1,3,"Medical",1,"Male",1,"Laboratory Technician","Single",168560,3,"Y",12,8,1,9,3,3,1,0
"3698",3698,4,1,3,4,3,34,"No","Travel_Frequently","Sales",2,1,"Marketing",1,"Female",5,"Manager","Divorced",26860,5,"Y",11,8,0,10,3,4,1,3
"3699",3699,1,2,4,1,3,31,"Yes","Travel_Rarely","Sales",20,3,"Technical Degree",1,"Male",1,"Research Scientist","Single",61800,1,"Y",14,8,1,1,2,1,0,0
"3700",3700,2,1,4,3,3,27,"No","Travel_Rarely","Human Resources",11,4,"Medical",1,"Male",4,"Sales Executive","Married",66320,0,"Y",16,8,0,6,3,5,1,4
"3701",3701,1,4,2,2,3,36,"No","Travel_Rarely","Sales",1,3,"Marketing",1,"Male",2,"Research Scientist","Single",35050,1,"Y",12,8,2,10,2,10,1,8
"3702",3702,3,1,2,3,3,36,"No","Travel_Rarely","Research & Development",24,3,"Other",1,"Female",3,"Research Director","Married",63970,4,"Y",14,8,1,11,3,3,0,2
"3703",3703,1,4,2,3,3,47,"No","Travel_Rarely","Research & Development",23,4,"Life Sciences",1,"Female",2,"Sales Executive","Married",62740,7,"Y",14,8,2,17,0,6,1,2
"3704",3704,1,1,3,2,3,25,"Yes","Travel_Rarely","Sales",16,4,"Life Sciences",1,"Male",2,"Research Scientist","Married",198590,3,"Y",19,8,0,6,3,3,2,2
"3705",3705,3,3,1,3,4,37,"No","Non-Travel","Sales",8,4,"Medical",1,"Male",1,"Healthcare Representative","Single",75870,0,"Y",22,8,1,7,5,6,1,3
"3706",3706,1,1,4,3,3,56,"No","Travel_Rarely","Research & Development",10,4,"Other",1,"Male",2,"Sales Representative","Married",42580,2,"Y",16,8,0,5,2,3,1,0
"3707",3707,1,3,4,3,3,47,"No","Travel_Rarely","Research & Development",3,2,"Medical",1,"Male",2,"Laboratory Technician","Married",43640,3,"Y",11,8,1,26,3,20,5,6
"3708",3708,4,3,3,3,3,24,"No","Travel_Rarely","Research & Development",5,1,"Other",1,"Male",1,"Manufacturing Director","Married",43350,1,"Y",15,8,1,5,5,5,0,3
